                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    1050                                      948                  6.0000000000000000E+000                  2.0000000000000000E-002                  5.4778282612638533E+007                  1.5583077001329757E+003                  1.6293022709481951E+004                  1.9951235222567943E+003                  5.6135863208956307E+000                 -3.3799778091621269E+000                  5.0289484751555491E-006                  2.8184203246531462E-019                  9.8055423225284088E-001                  1.9575726517523471E-004                  1.2496637070982645E-002                  5.5855958853815758E-004                  2.0994604783340851E-003                  6.0000000000000000E+000                  0.0000000000000000E+000                  3.4740471286042260E+000                  2.0859217751084542E-004                  2.4056176106782727E+000                  1.0777364995195203E-002                  2.8197588914331058E-002                  4.4013005386539850E-002                  1.2596762870004552E-002                  5.2321977096522487E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9999999977185938E+000                  5.5929395129831745E+000                  5.9999999834265099E+000                  5.5643204189773146E+000                  5.4364895074661392E+004                  7.5452189285370288E+004                  3.0073325952335365E+007                  2.1481178959455274E+003                  2.1481178959455287E+003                  2.3281072937264007E-024                  1.4630246912635974E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.7287012585555862E+015                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20211209" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  6.0000000000000000E+000                  7.4924040523965896E-001                  4.2124243869987508E+000                 -9.3315459148287339E+000                  3.0553585916766490E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       2                  5.9999999999970006E+000                  7.4923298496974888E-001                  4.2137943350010465E+000                 -9.3222674606218661E+000                  3.0653307337887461E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       3                  5.9999999999902505E+000                  7.4921664092987850E-001                  4.2157809975933231E+000                 -9.3091640863174376E+000                  3.0795075870571829E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002 
                                       4                  5.9999999999827507E+000                  7.4919901855324356E-001                  4.2176906997539021E+000                 -9.2969334388065743E+000                  3.0928381137783805E+000                  7.0000000000000007E-001                  2.8000000000000008E-001                  1.9999999999999796E-002 
                                       5                  5.9999999999764215E+000                  7.4918456096881014E-001                  4.2196151884344824E+000                 -9.2849523024383132E+000                  3.1059892716807087E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       6                  5.9999999999686873E+000                  7.4916736952903751E-001                  4.2217092244855854E+000                 -9.2722626087474680E+000                  3.1200121178100120E+000                  7.0000000000000018E-001                  2.8000000000000003E-001                  1.9999999999999796E-002 
                                       7                  5.9999999999609530E+000                  7.4915067118551859E-001                  4.2237792727875263E+000                 -9.2600498658673285E+000                  3.1335983668432985E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       8                  5.9999999999532179E+000                  7.4913443402621938E-001                  4.2261647808548313E+000                 -9.2463618621869568E+000                  3.1489320503325984E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002 
                                       9                  5.9999999999429061E+000                  7.4911345348868819E-001                  4.2281787959296251E+000                 -9.2350647241039123E+000                  3.1616600397536598E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      10                  5.9999999999377502E+000                  7.4910323147916713E-001                  4.2301127341722031E+000                 -9.2244825073901939E+000                  3.1736571300086092E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      11                  5.9999999999279066E+000                  7.4908418456708148E-001                  4.2338558082062310E+000                 -9.2046160935175365E+000                  3.1963537006353406E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      12                  5.9999999999082183E+000                  7.4904778708635311E-001                  4.2374877718096089E+000                 -9.1858418858511790E+000                  3.2179298640850442E+000                  7.0000000000000007E-001                  2.7999999999999997E-001                  2.0000000000000018E-002 
                                      13                  5.9999999998983746E+000                  7.4903035506029170E-001                  4.2401200371338099E+000                 -9.1725891282447627E+000                  3.2331969804406913E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      14                  5.9999999998864215E+000                  7.4900982108932967E-001                  4.2429502387949478E+000                 -9.1585615080585008E+000                  3.2493496318762278E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      15                  5.9999999998744693E+000                  7.4898993698878435E-001                  4.2457242089558722E+000                 -9.1450688085756529E+000                  3.2649258027004637E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      16                  5.9999999998625153E+000                  7.4897065854404710E-001                  4.2484431982080819E+000                 -9.1321245546911793E+000                  3.2799652400084924E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      17                  5.9999999998505622E+000                  7.4895194376384699E-001                  4.2511083580683753E+000                 -9.1197279168249370E+000                  3.2945037169253921E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      18                  5.9999999998386100E+000                  7.4893375331351519E-001                  4.2537208407282892E+000                 -9.1078490254234072E+000                  3.3085735455166416E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      19                  5.9999999998266560E+000                  7.4891605147404905E-001                  4.2562819155743776E+000                 -9.0964252408143480E+000                  3.3222040093682836E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      20                  5.9999999998147029E+000                  7.4889880711596579E-001                  4.2600184221660724E+000                 -9.0801384840829655E+000                  3.3417569671897551E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      21                  5.9999999997910312E+000                  7.4886590781363194E-001                  4.2636006284685362E+000                 -9.0646859625601337E+000                  3.3603524183604545E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      22                  5.9999999997793134E+000                  7.4885018769832601E-001                  4.2659259554946569E+000                 -9.0548543861859105E+000                  3.3722447866337335E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      23                  5.9999999997675939E+000                  7.4883481780738748E-001                  4.2682087430949478E+000                 -9.0453107583331409E+000                  3.3838217819477001E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      24                  5.9999999997558753E+000                  7.4881978040681130E-001                  4.2715664909098221E+000                 -9.0315180188357402E+000                  3.4006307114408405E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      25                  5.9999999997324380E+000                  7.4879064129637829E-001                  4.2748140837832587E+000                 -9.0182520504381589E+000                  3.4168175010456854E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      26                  5.9999999997207203E+000                  7.4877650794245676E-001                  4.2769387291418282E+000                 -9.0097101874723222E+000                  3.4272842987216281E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      27                  5.9999999997090008E+000                  7.4876264851273067E-001                  4.2800666589516867E+000                 -8.9973185016055961E+000                  3.4425281056826553E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      28                  5.9999999996855644E+000                  7.4873570557957414E-001                  4.2830962167306099E+000                 -8.9853495946076354E+000                  3.4572585405319161E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      29                  5.9999999996738449E+000                  7.4872259849666933E-001                  4.2850799309739136E+000                 -8.9776170823394583E+000                  3.4668095240041068E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      30                  5.9999999996621272E+000                  7.4870972156146742E-001                  4.2880029516014400E+000                 -8.9663650004431545E+000                  3.4807549804660445E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      31                  5.9999999996386890E+000                  7.4868462308343564E-001                  4.2917788506177175E+000                 -8.9519225002975755E+000                  3.4986826211440420E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      32                  5.9999999996152518E+000                  7.4866034139082815E-001                  4.2950719194007139E+000                 -8.9394426036041015E+000                  3.5142115742214135E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      33                  5.9999999995965023E+000                  7.4864146348624205E-001                  4.2979258154368711E+000                 -8.9287410349482688E+000                  3.5275661297408631E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      34                  5.9999999995777520E+000                  7.4862304269986246E-001                  4.3007107971338954E+000                 -8.9183786436975652E+000                  3.5405244198487700E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      35                  5.9999999995590025E+000                  7.4860505397459032E-001                  4.3034298904995207E+000                 -8.9083344653957255E+000                  3.5531092971283900E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      36                  5.9999999995402531E+000                  7.4858747435134110E-001                  4.3074076848080685E+000                 -8.8938500098048898E+000                  3.5713310678723724E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      37                  5.9999999995027533E+000                  7.4855346232629405E-001                  4.3124827574266176E+000                 -8.8754509718958996E+000                  3.5945023040843789E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      38                  5.9999999994652535E+000                  7.4852085363393706E-001                  4.3161318002657350E+000                 -8.8622801443703008E+000                  3.6111087657041883E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      39                  5.9999999994465041E+000                  7.4850503368038901E-001                  4.3185102096509915E+000                 -8.8538009921029328E+000                  3.6218386823878137E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      40                  5.9999999994277546E+000                  7.4848951792031593E-001                  4.3208396220368455E+000                 -8.8455368963578440E+000                  3.6323113577211830E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      41                  5.9999999994090043E+000                  7.4847429299851842E-001                  4.3231219343532992E+000                 -8.8374770818050870E+000                  3.6425388449389691E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                      42                  5.9999999993902549E+000                  7.4845934646386869E-001                  4.3264729992761328E+000                 -8.8257673867501580E+000                  3.6574441987909796E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
